gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUST00000000080.7	0.6388195307667228	8.188130726345983	7.961106636989128	4.454243067902573e-06	0.00010568411196314531	4.340028370634788
ENSMUST00000023583.5	1.6733904405803148	5.139762344142042	7.950423043903675	4.514828233464686e-06	0.00010568411196314531	4.599931442364778
ENSMUST00000020308.4	1.1536820814664779	5.024703767436402	7.947846510764267	4.529571061679858e-06	0.00010568411196314531	4.632717021503073
ENSMUST00000003569.5	1.418999169242432	7.123924699124026	7.918401853745476	4.701761460868942e-06	0.00010801169821749612	4.313678270043791
ENSMUST00000057725.9	0.6224872661815004	5.259818879508689	7.892965730298425	4.856156249021318e-06	0.00011105146404011932	4.463876683984541
ENSMUST00000073554.3	0.9308802202189153	9.354546072308839	7.872596111436314	4.9837108478688876e-06	0.0001129416634037314	4.175196653657576
ENSMUST00000035804.7	0.9932518388038138	7.390974926016166	7.855810639831123	5.091517214367368e-06	0.00011486736818601896	4.227011541297996
ENSMUST00000114513.8	0.6071170759357019	5.1538108944031835	7.843612454541019	5.171426317879514e-06	0.00011614931163058854	4.456690466270983
ENSMUST00000108468.4	0.5159686742131093	6.09557608810335	7.822326959863715	5.314098255823218e-06	0.00011855960925806471	4.226336210586506
ENSMUST00000024594.8	0.6150145931681585	5.059647288969069	7.820597524636885	5.325873920159536e-06	0.00011855960925806471	4.4666122253052105
ENSMUST00000171143.1	0.5560518507633274	5.490012935137216	7.787442507506892	5.557109413866059e-06	0.00012208653913170367	4.2385617249275995
ENSMUST00000021077.3	0.7196335076459777	4.966756704680946	7.7440740386262545	5.87592729955599e-06	0.00012742150967269908	4.37950930227799
ENSMUST00000021506.5	1.014738031022966	6.010990362598022	7.723288920044854	6.035614556331367e-06	0.00013032264735151548	4.1028879435758006
ENSMUST00000014339.14	0.513270178766378	6.085671928501875	7.7180981480715	6.076214454601097e-06	0.00013063861077392358	4.088065981982451
ENSMUST00000053426.14	0.3209439696955023	5.635217871482683	7.667035270107878	6.491545040957039e-06	0.00013745986207153177	4.059406702291451
ENSMUST00000107773.2	0.514883667487128	5.481279158790198	7.648966147328204	6.64570362312623e-06	0.0001387325100744733	4.055307775928453
ENSMUST00000022428.12	0.4135562321884194	8.776594531538272	7.62526650251404	6.8538623021972684e-06	0.000140741964254508	3.8651084950504373
ENSMUST00000034270.16	0.3667694734404501	7.409241651482114	7.618140757911441	6.91780444674375e-06	0.00014147753728279599	3.9069282720651834
ENSMUST00000179801.2	0.5626943487898179	5.185275299409625	7.58126235479887	7.2590830615422315e-06	0.00014717850192462332	4.096415139672918
ENSMUST00000037879.7	0.4531031990484875	6.10613620180271	7.56936125923957	7.373025558723873e-06	0.0001483747663437592	3.8846710105856364
ENSMUST00000084241.11	0.34493052847301886	6.388446284584822	7.541752513547822	7.644785583130238e-06	0.00015323074210648696	3.821597084969998
